hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_stay_nights,total_guests,total_revenue
Resort Hotel,0,1,2017,March,13,29,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,1,D,D,0,No Deposit,196,0,0,Transient,85.0,0,1,Check-Out,3/30/2017,1,1,85.0
Resort Hotel,0,5,2015,December,50,9,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,61,0,Transient,25.0,0,0,Check-Out,12/11/2015,2,1,50.0
Resort Hotel,0,0,2015,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,38.0,0,0,Check-Out,12/4/2015,1,1,38.0
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,1,2,Check-Out,7/12/2015,2,2,214.0
Resort Hotel,0,119,2015,August,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,1,E,E,0,No Deposit,240,0,0,Transient,164.0,1,2,Check-Out,8/9/2015,2,2,328.0
Resort Hotel,0,137,2016,July,29,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,2,E,E,0,No Deposit,0,0,0,Transient,184.5,1,2,Check-Out,7/17/2016,2,2,369.0
Resort Hotel,0,158,2016,August,32,5,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,3,E,E,0,No Deposit,0,0,0,Transient,212.0,1,2,Check-Out,8/7/2016,2,2,424.0
Resort Hotel,0,124,2017,July,29,21,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,4,E,F,1,No Deposit,240,0,0,Transient,224.0,1,3,Check-Out,7/23/2017,2,2,448.0
Resort Hotel,0,19,2016,March,14,28,1,4,2,1,0,HB,PRT,Online TA,TA/TO,0,0,2,E,E,2,No Deposit,0,0,0,Transient,111.5,1,3,Check-Out,4/2/2016,5,3,557.5
Resort Hotel,0,141,2016,August,35,24,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,3,E,E,1,No Deposit,0,0,0,Transient,187.0,1,2,Check-Out,8/31/2016,7,3,1309.0
Resort Hotel,0,19,2017,April,15,9,2,4,2,1,0,HB,PRT,Direct,TA/TO,0,0,4,A,D,0,No Deposit,0,0,0,Transient,122.5,1,3,Check-Out,4/15/2017,6,3,735.0
Resort Hotel,0,65,2015,September,37,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131.0,1,1,Check-Out,9/13/2015,7,2,917.0
Resort Hotel,0,167,2016,September,37,10,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,C,0,No Deposit,240,0,0,Transient,148.14,1,1,Check-Out,9/17/2016,7,2,1036.98
Resort Hotel,0,1,2016,January,3,14,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,1,A,E,0,No Deposit,0,144,0,Transient-Party,30.0,1,0,Check-Out,1/15/2016,1,1,30.0
Resort Hotel,0,0,2016,February,7,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,E,1,No Deposit,0,144,0,Transient,27.0,1,0,Check-Out,2/11/2016,1,1,27.0
Resort Hotel,0,237,2016,September,38,15,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,243,0,0,Contract,53.85,0,2,Check-Out,9/29/2016,14,2,753.9
Resort Hotel,0,29,2016,September,38,12,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,208.0,1,1,Check-Out,9/16/2016,4,2,832.0
Resort Hotel,0,1,2016,September,40,26,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,0,0,0,Transient,146.0,1,1,Check-Out,9/29/2016,3,2,438.0
Resort Hotel,0,8,2016,September,39,23,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,446,0,0,Transient,103.5,0,0,Check-Out,9/26/2016,3,2,310.5
Resort Hotel,0,305,2015,September,38,19,3,6,1,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,64.0,0,1,Check-Out,9/28/2015,9,1,576.0
Resort Hotel,0,127,2016,April,18,25,3,5,2,0,0,BB,IRL,Direct,Direct,0,0,1,E,E,2,No Deposit,0,0,0,Transient,61.0,0,1,Check-Out,5/3/2016,8,2,488.0
Resort Hotel,0,303,2016,September,38,17,3,6,1,0,0,BB,IRL,Direct,Direct,0,0,2,E,E,0,No Deposit,0,0,0,Transient,71.0,0,1,Check-Out,9/26/2016,9,1,639.0
Resort Hotel,0,7,2015,November,46,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,92,0,Transient,35.0,1,0,Check-Out,11/11/2015,1,1,35.0
Resort Hotel,0,7,2016,September,40,29,0,1,2,0,0,BB,PRT,Direct,Corporate,0,0,1,A,A,2,No Deposit,0,92,0,Transient,65.0,0,0,Check-Out,9/30/2016,1,2,65.0
Resort Hotel,0,29,2016,November,46,11,0,2,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,42.08,0,1,Check-Out,11/13/2016,2,3,84.16
Resort Hotel,0,2,2017,May,21,24,0,1,3,0,0,BB,PRT,Direct,TA/TO,0,0,1,A,A,0,No Deposit,0,0,0,Group,107.25,0,2,Check-Out,5/25/2017,1,3,107.25
Resort Hotel,0,4,2016,March,13,22,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,118,0,Transient,42.0,0,0,Check-Out,3/24/2016,2,1,84.0
Resort Hotel,0,64,2016,December,53,28,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0,0,0,Transient,39.5,0,1,Check-Out,1/5/2017,8,2,316.0
Resort Hotel,0,2,2016,October,43,17,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,327,0,0,Transient,39.0,0,0,Check-Out,10/20/2016,3,1,117.0
Resort Hotel,0,6,2017,February,5,1,0,2,1,0,0,SC,PRT,Corporate,Corporate,0,0,1,A,I,0,No Deposit,0,356,0,Transient-Party,0.0,0,1,Check-Out,2/3/2017,2,1,0.0
Resort Hotel,0,5,2017,March,9,1,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,E,0,No Deposit,0,356,0,Transient,35.0,0,1,Check-Out,3/3/2017,2,1,70.0
Resort Hotel,0,5,2017,March,12,21,0,2,1,0,0,BB,PRT,Corporate,TA/TO,0,0,3,A,C,0,No Deposit,0,356,0,Transient,35.0,0,0,Check-Out,3/23/2017,2,1,70.0
Resort Hotel,0,6,2017,April,16,17,1,2,1,0,0,BB,PRT,Corporate,TA/TO,0,0,4,A,A,1,No Deposit,0,356,0,Transient,45.0,0,0,Check-Out,4/20/2017,3,1,135.0
Resort Hotel,1,249,2016,December,52,20,2,5,2,0,0,BB,PRT,Direct,Direct,0,1,0,E,E,1,No Deposit,0,0,0,Transient,42.0,0,2,Canceled,12/19/2016,7,2,294.0
Resort Hotel,0,0,2017,April,15,11,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,2,A,E,0,No Deposit,0,0,0,Transient,86.5,0,0,Check-Out,4/12/2017,1,2,86.5
Resort Hotel,0,1,2016,April,18,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,4/28/2016,1,1,39.0
Resort Hotel,0,9,2016,February,9,24,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,2/27/2016,3,1,81.0
Resort Hotel,0,5,2016,February,10,29,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,0,0,Transient,45.0,0,1,Check-Out,3/2/2016,2,2,90.0
Resort Hotel,0,25,2017,February,6,5,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,1,A,D,4,No Deposit,250,0,0,Transient,44.0,0,2,Check-Out,2/8/2017,3,2,132.0
Resort Hotel,0,0,2016,February,6,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,58.0,0,0,Check-Out,2/8/2016,2,2,116.0
Resort Hotel,0,1,2017,January,3,21,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,65.0,1,1,Check-Out,1/22/2017,1,2,65.0
Resort Hotel,0,112,2017,March,9,2,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,1,D,F,0,No Deposit,0,0,0,Transient,73.0,0,1,Check-Out,3/9/2017,7,2,511.0
Resort Hotel,0,2,2017,June,22,1,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,75.0,0,0,Check-Out,6/2/2017,1,1,75.0
Resort Hotel,0,335,2016,September,38,14,1,4,1,0,0,BB,GBR,Groups,Corporate,0,0,1,A,F,1,No Deposit,0,223,0,Transient-Party,72.0,1,0,Check-Out,9/19/2016,5,1,360.0
Resort Hotel,0,0,2016,March,12,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,40.0,0,0,Check-Out,3/16/2016,1,2,40.0
Resort Hotel,0,5,2016,November,49,28,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,184,0,0,Transient,43.2,0,0,Check-Out,11/30/2016,2,1,86.4
Resort Hotel,0,0,2017,February,8,22,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,12,0,Transient,38.5,1,0,Check-Out,2/25/2017,3,1,115.5
Resort Hotel,0,0,2015,November,45,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,25.0,0,0,Check-Out,11/7/2015,1,1,25.0
Resort Hotel,0,4,2015,November,46,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,0,154,0,Transient,25.0,0,0,Check-Out,11/11/2015,1,1,25.0
Resort Hotel,0,0,2015,November,46,12,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,F,0,No Deposit,0,154,0,Transient,25.0,0,1,Check-Out,11/13/2015,1,1,25.0
Resort Hotel,0,5,2016,February,9,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,0,No Deposit,0,154,0,Transient,25.0,0,1,Check-Out,2/25/2016,1,1,25.0
Resort Hotel,0,11,2016,April,17,19,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,0,No Deposit,0,154,0,Transient,39.0,0,1,Check-Out,4/21/2016,2,1,78.0
Resort Hotel,0,19,2016,June,25,12,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,5,A,A,0,No Deposit,0,154,0,Transient,58.0,0,1,Check-Out,6/14/2016,2,1,116.0
Resort Hotel,0,9,2015,December,50,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,25.0,0,0,Check-Out,12/10/2015,1,1,25.0
Resort Hotel,0,10,2016,April,17,18,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,4/20/2016,2,1,78.0
Resort Hotel,0,8,2016,April,18,29,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,2,E,E,0,No Deposit,0,154,0,Transient,23.0,0,0,Check-Out,5/1/2016,2,2,46.0
Resort Hotel,0,2,2016,July,31,30,2,1,2,0,0,BB,PRT,Direct,Corporate,0,0,3,D,F,0,No Deposit,0,154,0,Transient,182.6,0,0,Check-Out,8/2/2016,3,2,547.8
Resort Hotel,0,20,2016,September,40,30,0,2,2,0,0,BB,PRT,Direct,Corporate,0,0,4,F,F,1,No Deposit,0,154,0,Transient,129.3,1,0,Check-Out,10/2/2016,2,2,258.6
Resort Hotel,0,4,2016,December,50,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,12/7/2016,1,1,27.0
Resort Hotel,0,35,2017,April,17,27,0,2,2,0,0,BB,PRT,Direct,Corporate,0,0,6,F,F,0,No Deposit,0,0,0,Transient,124.0,1,0,Check-Out,4/29/2017,2,2,248.0
Resort Hotel,0,0,2017,February,7,14,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,314,0,0,Transient,43.2,0,0,Check-Out,2/15/2017,1,1,43.2
Resort Hotel,0,2,2016,March,14,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,3/31/2016,1,1,27.0
Resort Hotel,0,8,2016,June,23,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,154,0,Transient,58.0,0,0,Check-Out,6/3/2016,1,1,58.0
Resort Hotel,0,5,2016,December,51,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,12/15/2016,1,1,27.0
Resort Hotel,0,8,2017,June,25,22,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,D,0,No Deposit,0,154,0,Transient,75.0,0,0,Check-Out,6/23/2017,1,1,75.0
Resort Hotel,0,2,2015,December,49,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,154,0,Transient,25.0,0,0,Check-Out,12/3/2015,1,1,25.0
Resort Hotel,0,3,2016,May,21,16,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,I,0,No Deposit,0,154,0,Transient,39.0,0,0,Check-Out,5/18/2016,2,1,78.0
Resort Hotel,0,6,2016,November,48,22,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,D,0,No Deposit,0,154,0,Transient,27.0,0,0,Check-Out,11/24/2016,2,1,54.0
Resort Hotel,0,7,2017,April,15,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,0,No Deposit,0,154,0,Transient,45.0,0,0,Check-Out,4/12/2017,1,1,45.0
Resort Hotel,0,0,2017,January,1,7,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,3,No Deposit,0,0,0,Transient,64.0,1,0,Check-Out,1/9/2017,2,2,128.0
Resort Hotel,0,13,2017,May,18,2,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,45.0,0,0,Check-Out,5/4/2017,2,1,90.0
Resort Hotel,0,134,2017,April,15,13,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,3,No Deposit,3,0,0,Transient-Party,136.2,0,1,Check-Out,4/16/2017,3,2,408.6
Resort Hotel,0,76,2015,July,31,26,4,9,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,195.6,1,0,Check-Out,8/8/2015,13,3,2542.8
Resort Hotel,0,104,2016,July,30,17,4,10,2,0,0,BB,PRT,Direct,Direct,0,0,1,E,E,0,No Deposit,0,0,0,Transient,188.14,1,1,Check-Out,7/31/2016,14,2,2633.96
Resort Hotel,0,103,2017,July,29,16,4,10,2,0,0,BB,PRT,Direct,Direct,0,0,2,E,E,0,No Deposit,0,0,0,Transient,205.03,1,1,Check-Out,7/30/2017,14,2,2870.42
Resort Hotel,0,6,2015,November,46,10,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,0,0,Transient,40.0,0,0,Check-Out,11/11/2015,1,1,40.0
Resort Hotel,0,8,2016,January,4,19,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,0,0,0,Transient,38.0,0,0,Check-Out,1/20/2016,1,1,38.0
Resort Hotel,0,6,2016,February,8,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,0,0,0,Transient,40.0,0,0,Check-Out,2/17/2016,1,1,40.0
Resort Hotel,0,0,2016,March,12,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,A,0,No Deposit,0,0,0,Transient,40.0,0,0,Check-Out,3/16/2016,1,1,40.0
Resort Hotel,0,0,2016,April,15,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,1,No Deposit,0,0,0,Transient,50.4,0,0,Check-Out,4/7/2016,1,1,50.4
Resort Hotel,0,0,2016,November,47,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,0,457,0,Transient,35.0,0,0,Check-Out,11/16/2016,1,1,35.0
Resort Hotel,0,7,2016,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,6,A,D,0,No Deposit,0,457,0,Transient,35.0,0,0,Check-Out,12/14/2016,1,1,35.0
Resort Hotel,0,0,2017,February,8,21,0,1,1,0,0,BB,PRT,Direct,Corporate,0,0,7,A,D,0,No Deposit,0,0,0,Transient,43.0,0,0,Check-Out,2/22/2017,1,1,43.0
Resort Hotel,0,1,2017,March,10,7,0,1,2,0,0,BB,PRT,Direct,Corporate,0,0,8,A,A,0,No Deposit,0,0,0,Transient,60.0,0,0,Check-Out,3/8/2017,1,2,60.0
Resort Hotel,0,0,2017,April,16,18,0,1,1,0,0,BB,PRT,Direct,Corporate,0,0,9,A,A,0,No Deposit,0,0,0,Transient,60.0,0,0,Check-Out,4/19/2017,1,1,60.0
Resort Hotel,0,4,2017,January,2,9,1,0,1,0,0,BB,PRT,Corporate,Direct,0,0,1,A,D,0,No Deposit,0,501,0,Transient,39.0,0,0,Check-Out,1/10/2017,1,1,39.0
Resort Hotel,0,0,2015,November,48,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,0,0,Transient,38.0,0,1,Check-Out,11/27/2015,1,1,38.0
Resort Hotel,0,0,2016,January,3,11,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,0,0,Transient,38.0,0,1,Check-Out,1/12/2016,1,1,38.0
Resort Hotel,0,2,2015,October,41,9,0,1,1,0,0,BB,PRT,Groups,Corporate,0,0,1,A,D,0,No Deposit,0,86,0,Transient,48.0,0,0,Check-Out,10/10/2015,1,1,48.0
Resort Hotel,1,21,2016,December,53,30,1,2,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,0,0,0,Transient,150.0,0,0,Canceled,12/16/2016,3,2,450.0
Resort Hotel,0,80,2017,June,23,9,2,2,2,0,0,FB,PRT,Direct,Direct,0,1,0,F,F,1,No Deposit,250,0,0,Transient,195.0,0,0,Check-Out,6/13/2017,4,2,780.0
Resort Hotel,0,2,2016,December,49,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,330,0,0,Transient,34.0,0,1,Check-Out,12/3/2016,1,2,34.0
Resort Hotel,0,167,2015,August,33,11,3,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,134.0,0,2,Check-Out,8/24/2015,13,2,1742.0
Resort Hotel,0,164,2016,August,33,11,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,240,0,0,Transient,178.15,1,2,Check-Out,8/24/2016,13,2,2315.9500000000003
Resort Hotel,0,172,2017,August,32,10,4,9,2,0,0,BB,PRT,Online TA,TA/TO,0,0,2,D,D,0,No Deposit,240,0,0,Transient,212.31,0,4,Check-Out,8/23/2017,13,2,2760.03
Resort Hotel,0,234,2016,September,37,5,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,68.0,0,2,Check-Out,9/15/2016,10,2,680.0
Resort Hotel,0,454,2016,August,36,29,3,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40,0,0,Contract,69.58,0,1,Check-Out,9/9/2016,11,2,765.38
Resort Hotel,0,61,2015,October,41,6,1,5,2,0,0,BB,PRT,Direct,Direct,0,0,1,E,F,2,No Deposit,0,0,0,Transient,62.5,1,1,Check-Out,10/12/2015,6,2,375.0
Resort Hotel,0,83,2016,April,15,3,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,2,A,E,0,No Deposit,0,0,0,Transient,55.3,1,1,Check-Out,4/9/2016,6,2,331.79999999999995
Resort Hotel,0,66,2016,October,42,9,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,3,E,E,0,No Deposit,0,0,0,Transient,66.0,1,3,Check-Out,10/14/2016,5,2,330.0
Resort Hotel,1,160,2017,April,14,2,2,3,2,0,0,BB,PRT,Direct,Direct,0,1,4,E,E,0,No Deposit,0,0,0,Transient,70.8,0,3,Canceled,3/20/2017,5,2,354.0
Resort Hotel,0,0,2016,January,4,20,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,286,0,Transient,30.0,0,0,Check-Out,1/21/2016,1,1,30.0
Resort Hotel,0,2,2016,January,2,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,0,0,Transient,38.0,0,0,Check-Out,1/7/2016,1,1,38.0
Resort Hotel,0,2,2016,January,4,20,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,1,A,D,0,No Deposit,0,0,0,Transient,39.0,1,0,Check-Out,1/21/2016,1,1,39.0
Resort Hotel,0,2,2016,May,20,10,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,2,A,C,1,No Deposit,0,0,0,Transient,70.0,1,0,Check-Out,5/11/2016,1,1,70.0
Resort Hotel,0,10,2016,January,3,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,0,113,0,Transient,30.0,0,0,Check-Out,1/15/2016,1,1,30.0
Resort Hotel,0,2,2016,March,10,2,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,0,113,0,Transient,30.0,0,0,Check-Out,3/4/2016,2,1,60.0
Resort Hotel,0,8,2017,February,6,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,E,0,No Deposit,0,113,0,Transient,35.0,0,0,Check-Out,2/8/2017,1,1,35.0
Resort Hotel,0,22,2017,February,8,21,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,A,A,0,No Deposit,0,113,0,Transient,35.0,0,0,Check-Out,2/23/2017,2,1,70.0
Resort Hotel,0,16,2017,March,11,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,5,A,A,1,No Deposit,0,113,0,Transient,35.0,0,0,Check-Out,3/17/2017,1,1,35.0
Resort Hotel,0,0,2015,July,31,29,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,H,0,No Deposit,0,0,0,Transient,114.0,0,0,Check-Out,7/30/2015,1,1,114.0
Resort Hotel,0,6,2015,October,44,27,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,240,0,0,Transient,47.0,0,1,Check-Out,10/28/2015,1,1,47.0
Resort Hotel,0,0,2016,January,5,25,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,2,A,D,0,No Deposit,240,0,0,Transient,40.0,0,1,Check-Out,1/26/2016,1,1,40.0
Resort Hotel,0,5,2016,March,14,29,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,3,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Check-Out,3/30/2016,1,2,48.0
Resort Hotel,0,58,2015,December,51,16,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,27.54,0,1,Check-Out,12/18/2015,2,1,55.08
Resort Hotel,0,6,2016,January,2,5,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,1,A,D,0,No Deposit,240,0,0,Transient,39.0,0,2,Check-Out,1/7/2016,2,1,78.0
Resort Hotel,0,6,2016,January,5,27,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,2,A,D,0,No Deposit,240,0,0,Transient,40.0,0,1,Check-Out,1/28/2016,1,1,40.0
Resort Hotel,0,5,2016,March,12,15,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,3,A,D,0,No Deposit,240,0,0,Transient,43.0,0,1,Check-Out,3/16/2016,1,1,43.0
Resort Hotel,0,32,2015,July,27,3,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,129.0,1,0,Check-Out,7/9/2015,6,2,774.0
Resort Hotel,0,118,2016,July,28,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,1,F,E,0,No Deposit,250,0,0,Transient,187.5,1,1,Check-Out,7/15/2016,7,2,1312.5
Resort Hotel,0,120,2017,July,26,1,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,2,D,D,1,No Deposit,250,0,0,Transient,144.0,1,1,Check-Out,7/9/2017,8,2,1152.0
Resort Hotel,0,1,2016,November,49,29,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,43.0,0,1,Check-Out,11/30/2016,1,1,43.0
Resort Hotel,0,1,2016,March,12,15,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,165,0,Transient,30.0,0,1,Check-Out,3/16/2016,1,1,30.0
Resort Hotel,0,26,2015,October,44,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,2,A,D,0,No Deposit,0,113,0,Transient,48.0,0,0,Check-Out,10/28/2015,1,1,48.0
Resort Hotel,0,16,2015,November,47,18,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,A,D,0,No Deposit,0,113,0,Transient,35.0,0,0,Check-Out,11/20/2015,2,1,70.0
Resort Hotel,0,24,2015,December,52,21,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,A,D,0,No Deposit,0,113,0,Transient,35.0,0,0,Check-Out,12/23/2015,2,1,70.0
Resort Hotel,0,1,2016,February,6,2,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,5,A,D,0,No Deposit,0,113,0,Transient,30.0,0,0,Check-Out,2/4/2016,2,1,60.0
Resort Hotel,0,0,2016,December,50,5,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,6,A,D,0,No Deposit,0,113,0,Transient,30.0,0,0,Check-Out,12/6/2016,1,1,30.0
Resort Hotel,0,1,2015,November,47,19,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,241,0,0,Transient,35.11,0,0,Check-Out,11/20/2015,1,2,35.11
Resort Hotel,0,0,2017,February,7,15,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,54.0,0,0,Check-Out,2/16/2017,1,1,54.0
